date,instance_id,project_id,zone,cpu_utilization_mean,cpu_utilization_std,cpu_utilization_min,cpu_utilization_max,memory_used_gb_mean,memory_used_gb_std,memory_used_gb_min,memory_used_gb_max,disk_read_bytes_sum,disk_read_bytes_mean,disk_write_bytes_sum,disk_write_bytes_mean,ingress_bytes_sum,ingress_bytes_mean,egress_bytes_sum,egress_bytes_mean,network_total_bytes_sum,network_total_bytes_mean,disk_total_bytes_sum,disk_total_bytes_mean,uptime_fraction_mean,uptime_fraction_min,uptime_fraction_max,cost_usd_sum,cost_usd_mean,cost_usd_max,cost_per_cpu_mean,sku_category_<lambda>
2025-01-07,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0913325,0.0700650896274314,0.041789,0.140876,12.153759598731996,2.4366146795360613,10.43081283569336,13.87670636177063,63635,31817.5,27990,13995.0,10037.577,5018.788500000001,4697.571,2348.7855,14735.148,7367.574,91625,45812.5,0.4891925,0.358255,0.62013,0.288733,0.1443665,0.165418,2.36753730245774,Network_InterZone
2025-01-08,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0617105,0.0203427549879557,0.047326,0.076095,10.8964741230011,0.790253409579263,10.337680578231812,11.455267667770386,73241,36620.5,892916,446458.0,8393.838,4196.919,1656.1464,828.0732,10049.9844,5024.992200000001,966157,483078.5,0.2785615,0.203218,0.353905,0.573847,0.2869235,0.471776,4.115772685503926,Network_GoogleServices
2025-01-08,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0859165,0.0564928820693368,0.04597,0.125863,12.014061212539673,2.1073424255447017,10.523945093154907,13.504177331924438,73682,36841.0,20218,10109.0,9799.258,4899.629,3913.306000000001,1956.653,13712.563999999998,6856.281999999999,93900,46950.0,0.3187235,0.172703,0.464744,0.716038,0.358019,0.539535,6.439044162615369,Network_GoogleServices
2025-01-08,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0891885,0.0630124065918768,0.044632,0.133745,11.64153218269348,2.1073424255447017,10.151416063308716,13.131648302078249,72439,36219.5,27450,13725.0,8135.757,4067.8785,247.3612,123.6806,8383.1182,4191.5591,99889,49944.5,0.398493,0.17909,0.617896,0.166189,0.0830945,0.156189,1.7485048316454013,Network_InterZone
2025-01-08,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.074546,0.0374596888401385,0.048058,0.101034,11.73466444015503,1.4487979175619825,10.710209608078005,12.759119272232056,68046,34023.0,22410,11205.0,9225.834,4612.917,4003.907,2001.9535,13229.741,6614.8705,90456,45228.0,0.3923935,0.201345,0.583442,0.148363,0.0741815,0.084284,1.1730320881329528,Network_InterZone
2025-01-08,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0744885,0.0595546544318745,0.032377,0.1166,11.548399925231934,2.3707602287377894,9.872019290924072,13.224780559539797,82430,41215.0,30412,15206.0,9433.177,4716.5885,0.7139,0.35695,9433.8909,4716.94545,112842,56421.0,0.445738,0.27371,0.617766,0.541343,0.2706715,0.467813,3.0905078761363427,Network_GoogleServices
2025-01-09,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0759325,0.0512503923936197,0.039693,0.112172,11.455267667770386,1.9756335239481575,10.058283805847168,12.852251529693604,71574,35787.0,34879,17439.5,3981.1277,1990.56385,4562.052,2281.026,8543.1797,4271.58985,106453,53226.5,0.3485769999999999,0.229204,0.46795,0.5674330000000001,0.2837165,0.503877,3.007076314355748,Network_GoogleServices
2025-01-09,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.07023,0.0463720627102137,0.03744,0.10302,11.175870895385742,1.580506819158526,10.058283805847168,12.293457984924316,63633,31816.5,18441,9220.5,5711.334,2855.667,1981.4138,990.7069,7692.747799999999,3846.3739,82074,41037.0,0.501244,0.37239,0.630098,0.228817,0.1144085,0.148563,2.318163498034577,Network_InterZone
2025-01-09,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.084207,0.0567919882377787,0.044049,0.124365,11.688098311424255,2.304905777939517,10.058283805847168,13.317912817001345,80550,40275.0,24060,12030.0,3243.2701,1621.63505,1149.8807000000002,574.9403500000001,4393.150799999999,2196.5754,104610,52305.0,0.6071535,0.598027,0.61628,0.717838,0.358919,0.546414,6.748362519771641,Network_GoogleServices
2025-01-09,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0518605,0.0220284975543045,0.036284,0.067437,10.710209608078005,0.6585445079827192,10.244548320770264,11.175870895385742,76016,38008.0,22698,11349.0,9694.521,4847.2605,2571.1132,1285.5566,12265.6342,6132.8171,98714,49357.0,0.4116295,0.370381,0.452878,0.143049,0.0715245,0.133049,1.106160372994519,Network_InterZone
2025-01-09,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0704655,0.0540844763726154,0.032222,0.108709,11.175870895385742,1.843924622351614,9.872019290924072,12.479722499847412,84242,42121.0,27803,13901.5,3592.236,1796.118,1659.7453,829.87265,5251.9813,2625.99065,112045,56022.5,0.431227,0.294227,0.568227,0.162748,0.081374,0.136398,2.172916861333525,Network_InterZone
2025-01-10,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0514525,0.0372638202617498,0.025103,0.077802,10.43081283569336,1.185380114368895,9.592622518539429,11.26900315284729,67370,33685.0,19842,9921.0,7470.961999999999,3735.481,2230.2687,1115.13435,9701.2307,4850.61535,87212,43606.0,0.3881695,0.258242,0.518097,0.539259,0.2696295,0.510324,3.7922609019148057,Network_GoogleServices
2025-01-10,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.100937,0.0796810347447873,0.044594,0.15728,12.10719347000122,3.161013638317052,9.872019290924072,14.34236764907837,70593,35296.5,28352,14176.0,5988.9528,2994.4764,1263.0966,631.5482999999999,7252.0494,3626.0247,98945,49472.5,0.4856995,0.383792,0.587607,0.636185,0.3180925,0.453251,5.548392441239708,Network_GoogleServices
2025-01-10,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0742385,0.045580810222066,0.042008,0.106469,11.455267667770386,1.71221572075507,10.244548320770264,12.665987014770508,75470,37735.0,24477,12238.5,9790.647,4895.3235,2602.2979,1301.14895,12392.9449,6196.472449999999,99947,49973.5,0.18219,0.172346,0.192034,0.235334,0.117667,0.145929,2.112490362864088,Network_InterZone
2025-01-10,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.084126,0.0589910903272689,0.042413,0.125839,11.874362826347353,2.568323581132605,10.058283805847168,13.690441846847534,70064,35032.0,18195,9097.5,7813.366,3906.683,2626.9554000000003,1313.4777,10440.3214,5220.1607,88259,44129.5,0.4824525,0.326426,0.638479,0.167173,0.0835865,0.106595,1.4664840477382093,Network_InterZone
2025-01-10,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.091056,0.0736282006978304,0.038993,0.143119,11.548399925231934,2.897595835123965,9.49949026107788,13.597309589385986,56265,28132.5,877763,438881.5,6167.996999999999,3083.9985,3153.4457,1576.72285,9321.4427,4660.72135,934028,467014.0,0.281083,0.268344,0.293822,0.529184,0.264592,0.456322,2.494077510546353,Network_GoogleServices
2025-01-11,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.028751,0.0091372338264925,0.02229,0.035212,9.452924132347109,0.1975633523948157,9.313225746154783,9.592622518539429,48819,24409.5,867153,433576.5,7354.738,3677.369,3564.535,1782.2675,10919.273,5459.6365000000005,915972,457986.0,0.2549415,0.205979,0.303904,0.243004,0.121502,0.151242,4.513940948482523,Network_InterZone
2025-01-11,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0348565,0.0031685454864969,0.032616,0.037097,9.73232090473175,0.0658544507982719,9.685754776000977,9.778887033462524,53753,26876.5,35055,17527.5,8540.59,4270.295,2634.3198,1317.1599,11174.9098,5587.454900000001,88808,44404.0,0.5831595,0.576976,0.589343,0.152682,0.076341,0.098293,2.0990108537449506,Network_InterZone
2025-01-11,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0313085,0.0006130615792887,0.030875,0.031742,9.685754776000977,0.1317089015965438,9.592622518539429,9.778887033462524,44489,22244.5,28396,14198.0,7370.17,3685.085,1618.284,809.142,8988.454,4494.227,72885,36442.5,0.547096,0.446277,0.647915,0.493873,0.2469365,0.467413,7.736036796774785,Network_GoogleServices
2025-01-11,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0305785,0.0010967226176203,0.029803,0.031354,9.918585419654846,0.0658544507982719,9.872019290924072,9.96515154838562,47321,23660.5,34814,17407.0,11479.812,5739.906,970.5874,485.2937,12450.399399999998,6225.199699999999,82135,41067.5,0.4656694999999999,0.460518,0.470821,0.647805,0.3239025,0.513188,10.115955790306623,Network_GoogleServices
2025-01-11,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0346895,0.0020994000333428,0.033205,0.036174,9.49949026107788,0.0,9.49949026107788,9.49949026107788,45868,22934.0,34761,17380.5,10583.008,5291.504,3824.861,1912.4305,14407.869,7203.934499999999,80629,40314.5,0.3805305,0.250924,0.510137,0.214444,0.107222,0.146295,3.055124975278928,Network_InterZone
2025-01-12,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.036849,0.0012091525958289,0.035994,0.037704,9.872019290924072,0.5268356063861754,9.49949026107788,10.244548320770264,38504,19252.0,25507,12753.5,6473.755999999999,3236.878,2301.0591,1150.52955,8774.8151,4387.40755,64011,32005.5,0.397964,0.280865,0.515063,0.539803,0.2699015,0.479497,7.259806883144721,Network_GoogleServices
2025-01-12,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0246315,0.005094704358449,0.021029,0.028234,9.369105100631714,0.1843924622351614,9.238719940185549,9.49949026107788,55451,27725.5,27302,13651.0,8861.392,4430.696,461.709,230.8545,9323.101,4661.5505,82753,41376.5,0.459759,0.342065,0.577453,0.075351,0.0376755,0.065351,1.654328475683535,Network_InterZone
2025-01-12,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0260755,0.0049122708089029,0.022602,0.029549,9.546056389808657,0.1975633523948157,9.406358003616331,9.685754776000977,50771,25385.5,914176,457088.0,8385.047999999999,4192.523999999999,2579.4273,1289.71365,10964.4753,5482.23765,964947,482473.5,0.4753655,0.301843,0.648888,0.597192,0.298596,0.540585,12.378596655777692,Network_GoogleServices
2025-01-12,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.0315425,0.0015181582592075,0.030469,0.032616,9.49949026107788,0.1317089015965438,9.406358003616331,9.592622518539429,50508,25254.0,27883,13941.5,6946.436,3473.218,2966.8143,1483.40715,9913.2503,4956.62515,78391,39195.5,0.4016915,0.208676,0.594707,0.599182,0.299591,0.468684,9.387767359282844,Network_GoogleServices
2025-01-12,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.0274535,0.0034372460633478,0.025023,0.029884,9.546056389808657,0.0658544507982719,9.49949026107788,9.592622518539429,63799,31899.5,861951,430975.5,5555.935,2777.9675,1523.8877,761.94385,7079.822700000001,3539.9113500000003,925750,462875.0,0.4082015,0.364501,0.451902,0.16021,0.080105,0.15021,3.047996884467265,Network_InterZone
2025-01-13,5551001,analytic-pocs-dev-c50df1,us-central1-a,0.0955115,0.0831875772726913,0.036689,0.154334,12.060627341270449,3.621994793904956,9.49949026107788,14.621764421463013,75410,37705.0,905943,452971.5,9320.843,4660.4215,1817.4158,908.7079,11138.2588,5569.1294,981353,490676.5,0.4285285,0.249095,0.607962,0.182603,0.0913015,0.154692,2.1420587162815625,Network_InterZone
2025-01-13,5551002,analytic-pocs-dev-c50df1,us-central1-a,0.059907,0.0278670782465618,0.040202,0.079612,10.849907994270325,1.1195256635706228,10.058283805847168,11.64153218269348,85425,42712.5,21580,10790.0,4343.924,2171.962,1851.898,925.949,6195.822,3097.911,107005,53502.5,0.411931,0.376995,0.446867,0.081144,0.040572,0.059357,0.8554519424027662,Network_InterZone
2025-01-13,5551003,analytic-pocs-dev-c50df1,us-central1-a,0.047166,0.0261983062429615,0.028641,0.065691,10.291114449501038,1.2512345651671666,9.406358003616331,11.175870895385742,60868,30434.0,33536,16768.0,8320.681,4160.3405,3835.376,1917.688,12156.057,6078.0285,94404,47202.0,0.3846275,0.301894,0.467361,0.597566,0.298783,0.513171,5.270997518043831,Network_GoogleServices
2025-01-13,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0623689999999999,0.0356240396361782,0.037179,0.087559,10.756775736808777,0.8561078603775351,10.151416063308716,11.362135410308838,65533,32766.5,873198,436599.0,12658.235,6329.1175,190.5458,95.2729,12848.7808,6424.3904,938731,469365.5,0.368009,0.300221,0.435797,0.7138,0.3569,0.541298,8.062887700893217,Network_GoogleServices
2025-01-13,5551005,analytic-pocs-dev-c50df1,us-central1-a,0.0898389999999999,0.0853435458485291,0.029492,0.150186,12.153759598731996,3.3585769907118683,9.778887033462524,14.528632164001465,59165,29582.5,24377,12188.5,7243.483,3621.7415,2887.9831,1443.99155,10131.4661,5065.73305,83542,41771.0,0.476612,0.411249,0.541975,0.175857,0.0879285,0.141463,2.433421317500441,Network_InterZone
2025-01-14,5551004,analytic-pocs-dev-c50df1,us-central1-a,0.0724735,0.0405985358418256,0.043766,0.101181,11.315569281578064,1.3829434667637104,10.337680578231812,12.293457984924316,58844,29422.0,28954,14477.0,6420.869000000001,3210.4345000000003,1603.5937,801.7968500000001,8024.4627,4012.23135,87798,43899.0,0.451382,0.33353,0.569234,0.104874,0.052437,0.094874,0.5759367295037536,Network_InterZone
